id;enlace;titulo;marca;modelo;motor;combustible;kilometraje;transmision;precio;localidad;region
CL-AD-13881955;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-5-2-0-manual-skyactiv-r/CL-AD-13881955/?Cr=752;2021 Mazda Cx-5 2.0 Manual Skyactiv R;MAZDA;CX-5;20;Bencina;38000;Manual;20000000.0;Vitacura;
CL-AD-14711113;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5/CL-AD-14711113/?Cr=753;2016 Mazda Cx-5;;;;Bencina;108000;Automatica;13800000.0;San Pedro de la Paz;Bio Bio
CL-AD-14389232;https://www.chileautos.cl/vehiculos/detalles/2010-mazda-3-1-6-v/CL-AD-14389232/?Cr=754;2010 Mazda 3 1.6 V;MAZDA;MAZDA3;16;Bencina;175000;Manual;6000000.0;Concon; Valparaiso
CL-AD-15365099;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-3-sport/CL-AD-15365099/?Cr=755;2021 Mazda 3 Sport;;;;Bencina;23000;Manual;17700000.0;Providencia;
CL-AD-14396149;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-bt-50-2-2-dsl-sdx-4wd/CL-AD-14396149/?Cr=756;2013 Mazda Bt-50 2.2 DSL SDX 4WD;MAZDA;BT-50;22;Diesel;198800;Manual;14000000.0;Quilicura;
CL-AD-13671669;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-13671669/?Cr=757;2016 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;106000;Automatica;14250000.0;Las Condes;
CL-AD-13672513;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-3-sport/CL-AD-13672513/?Cr=758;2018 Mazda 3 Sport;;;;Bencina;34000;Manual;14580000.0;Las Condes;
CL-AD-13783068;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-0-skyactiv-r/CL-AD-13783068/?Cr=759;2015 Mazda Cx-5 2.0 Skyactiv R;MAZDA;CX-5;20;Bencina;82000;Manual;10990000.0;Vina del Mar; Valparaiso
CL-AD-15768381;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-3/CL-AD-15768381/?Cr=760;2013 Mazda 3;;;;Bencina;98400;Manual;6950000.0;Providencia;
CL-AD-14163027;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-3-sport/CL-AD-14163027/?Cr=761;2013 Mazda 3 Sport;;;;Bencina;126000;Automatica;8300000.0;La Reina;
CL-AD-13978687;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-cx-5-2-0-skyactiv-r-auto-4wd/CL-AD-13978687/?Cr=762;2014 Mazda Cx-5 2.0 Skyactiv R Auto 4WD;MAZDA;CX-5;20;Bencina;93772;Automatica;11500000;Padre Hurtado;
CL-AD-14086119;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14086119/?Cr=763;2014 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;133330;Automatica;12850000;Nunoa;
CL-AD-14899458;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-5-2-0-skyactiv-gt-auto-4wd/CL-AD-14899458/?Cr=764;2017 Mazda Cx-5 2.0 Skyactiv GT Auto 4WD;MAZDA;CX-5;20;Bencina;105000;Automatica;17950000;;
CL-AD-14276766;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-6-2-5-skyactiv-g-gt-auto-gps/CL-AD-14276766/?Cr=765;2017 Mazda 6 2.5 Skyactiv-G GT Auto GPS;MAZDA;MAZDA6;25;Bencina;87000;Automatica;15000000;La Granja;
CL-AD-14293546;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-cx-7-r-2wd/CL-AD-14293546/?Cr=766;2012 Mazda Cx-7 R 2WD;MAZDA;CX-7;25;Bencina;148000;Automatica;8800000;Puente Alto;
CL-AD-14518971;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14518971/?Cr=767;2015 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;130000;Automatica;11800000;San Miguel;
CL-AD-12741458;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-cx-7-r-2wd/CL-AD-12741458/?Cr=768;2012 Mazda Cx-7 R 2WD;MAZDA;CX-7;25;Bencina;160000;Automatica;6700000;Quilicura;
CL-AD-15438265;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-3-sport/CL-AD-15438265/?Cr=769;2020 Mazda 3 Sport;;;;Bencina;45000;Automatica;18200000;Frutillar; Los Lagos
CL-AD-14707891;https://www.chileautos.cl/vehiculos/detalles/2011-mazda-cx-7/CL-AD-14707891/?Cr=770;2011 Mazda Cx-7;;;;Bencina;107700;Automatica;8890000;Copiapo; Atacama
CL-AD-14847711;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14847711/?Cr=771;2015 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;130000;Automatica;11500000;Providencia;
CL-AD-14274317;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-cx-5/CL-AD-14274317/?Cr=772;2022 Mazda Cx-5;;;;Bencina;36000;Automatica;19990000;Talagante;
CL-AD-14643678;https://www.chileautos.cl/vehiculos/detalles/2009-mazda-cx-9/CL-AD-14643678/?Cr=773;2009 Mazda Cx-9;;;;Bencina;231000;Automatica;7600000;Valdivia; Los Rios
CL-AD-15236836;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-3-2-0-manual-skyactiv-g-v/CL-AD-15236836/?Cr=774;2018 Mazda 3 2.0 Manual Skyactiv-G V;MAZDA;MAZDA3;20;Bencina;85000;Manual;11490000;Concon; Valparaiso
CL-AD-15438942;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-5-skyactiv-gtx-auto-4wd/CL-AD-15438942/?Cr=775;2019 Mazda Cx-5 2.5 Skyactiv GTX Auto 4WD;MAZDA;CX-5;25;Bencina;42300;Automatica;23000000;Providencia;
CL-AD-15819911;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-cx-5-2-5-skyactiv-gt-auto-4wd/CL-AD-15819911/?Cr=776;2020 Mazda Cx-5 2.5 Skyactiv GT Auto 4WD;MAZDA;CX-5;25;Bencina;42000;Automatica;20500000;;
CL-AD-15836875;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-bt-50-3-0-dsl-4wd/CL-AD-15836875/?Cr=777;2022 Mazda Bt-50 3.0 DSL 4WD;MAZDA;BT-50;30;Diesel;39000;Manual;28500000;Maipu;
CL-AD-14852232;https://www.chileautos.cl/vehiculos/detalles/2011-mazda-3-1-6-v/CL-AD-14852232/?Cr=778;2011 Mazda 3 1.6 V;MAZDA;MAZDA3;16;Bencina;115000;Manual;6690000;Maipu;
CL-AD-15256643;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-cx-7-r-2wd-cu/CL-AD-15256643/?Cr=779;2012 Mazda Cx-7 R 2WD Cu;MAZDA;CX-7;25;Bencina;115000;Automatica;8500000;Copiapo; Atacama
CL-AD-14861323;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-cx-30/CL-AD-14861323/?Cr=780;2020 Mazda Cx-30;;;;Bencina;29000;Automatica;18900000;Nunoa;
CL-AD-15051560;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-5-skyactiv-gtx-auto-4wd/CL-AD-15051560/?Cr=781;2019 Mazda Cx-5 2.5 Skyactiv GTX Auto 4WD;MAZDA;CX-5;25;Bencina;78000;Automatica;22500000;Las Condes;
CL-AD-15089237;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-gt-auto-4wd/CL-AD-15089237/?Cr=782;2016 Mazda Cx-5 2.0 Skyactiv GT Auto 4WD;MAZDA;CX-5;20;Bencina;87000;Automatica;15500000;Colina;
CL-AD-15213061;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-3-1-6-v-bt/CL-AD-15213061/?Cr=783;2014 Mazda 3 1.6 V BT;MAZDA;MAZDA3;16;Bencina;149000;Manual;7300000;Concepcion; Bio Bio
CL-AD-15095631;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-3-1-6-s-auto/CL-AD-15095631/?Cr=784;2015 Mazda 3 1.6 S Auto;MAZDA;MAZDA3;16;Bencina;140000;Automatica;9500000;San Pedro de la Paz;Bio Bio
CL-AD-15581014;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3/CL-AD-15581014/?Cr=785;2017 Mazda 3;;;;Bencina;81000;Automatica;12300000;Huechuraba;
CL-AD-15238935;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-3-sport/CL-AD-15238935/?Cr=786;2015 Mazda 3 Sport;;;;Bencina;102000;Manual;10700000;Huechuraba;
CL-AD-15297217;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-3-1-6-s/CL-AD-15297217/?Cr=787;2018 Mazda 3 1.6 S;MAZDA;MAZDA3;16;Bencina;118000;Manual;10190000;Concon; Valparaiso
CL-AD-15497267;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-3-sport/CL-AD-15497267/?Cr=788;2018 Mazda 3 Sport;;;;Bencina;48470;Manual;12090000;Lo Barnechea;
CL-AD-14966005;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-14966005/?Cr=789;2017 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;128300;Automatica;18200000;Los Angeles; Bio Bio
CL-AD-15373824;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-2-5-auto-skyactiv-g-gt/CL-AD-15373824/?Cr=790;2017 Mazda 3 2.5 Auto Skyactiv-G GT;MAZDA;MAZDA3;25;Bencina;80500;Automatica;15000000;Vina del Mar; Valparaiso
CL-AD-15636741;https://www.chileautos.cl/vehiculos/detalles/2009-mazda-6-2-0-v-auto/CL-AD-15636741/?Cr=791;2009 Mazda 6 2.0 V AUTO;MAZDA;MAZDA6;20;Bencina;88000;Automatica;7800000;Colina;
CL-AD-14886018;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-2-5-skyactiv-g-gt-auto-a-bose/CL-AD-14886018/?Cr=792;2017 Mazda 3 2.5 Skyactiv-G GT Auto A. Bose;MAZDA;MAZDA3;25;Bencina;55000;Automatica;15000000;Puerto Montt; Los Lagos
CL-AD-15438658;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-15438658/?Cr=793;2016 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;189000;Automatica;17000000;Lo Barnechea;
CL-AD-15460125;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-bt-50-2-2-dsl-sdx-4wd/CL-AD-15460125/?Cr=794;2013 Mazda Bt-50 2.2 DSL SDX 4WD;MAZDA;BT-50;22;Diesel;137000;Manual;13400000;Vitacura;
CL-AD-15466041;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-2-1-5-v-auto/CL-AD-15466041/?Cr=795;2012 Mazda 2 1.5 V Auto;MAZDA;MAZDA2;15;Bencina;63000;Automatica;7000000;Las Condes;
CL-AD-15512233;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-3-2-0-r-skyactive/CL-AD-15512233/?Cr=796;2016 Mazda Cx-3 2.0 R Skyactive;MAZDA;CX-3;20;Bencina;91000;Manual;10500000;Providencia;
CL-AD-14478820;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-3-sport/CL-AD-14478820/?Cr=797;2020 Mazda 3 Sport;;;;Bencina;83400;Automatica;17300000;La Serena; Coquimbo
CL-AD-15585338;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-3-2-0-r-auto-skyactive/CL-AD-15585338/?Cr=798;2019 Mazda Cx-3 2.0 R Auto Skyactive;MAZDA;CX-3;20;Bencina;48000;Automatica;12500000;Nunoa;
CL-AD-15571636;https://www.chileautos.cl/vehiculos/detalles/2004-mazda-mpv/CL-AD-15571636/?Cr=799;2004 Mazda Mpv;;;;Bencina;290000;Automatica;5400000;Vina del Mar; Valparaiso
CL-AD-15160308;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-2-5-skyactiv-g-gt-auto-a-bose/CL-AD-15160308/?Cr=800;2019 Mazda 3 2.5 Skyactiv-G GT Auto A. Bose;MAZDA;MAZDA3;25;Bencina;48300;Automatica;16800000;La Reina;
CL-AD-15740012;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-5-2-2-diesel-skyactiv-gt-auto-4wd/CL-AD-15740012/?Cr=801;2017 Mazda Cx-5 2.2 Diesel Skyactiv GT Auto 4WD;MAZDA;CX-5;22;Diesel;82800;Automatica;22650000;Valdivia; Los Rios
CL-AD-15783204;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-30/CL-AD-15783204/?Cr=802;2021 Mazda Cx-30;;;;Bencina;23000;Automatica;21900000;Vina del Mar; Valparaiso
CL-AD-15819501;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-cx-5/CL-AD-15819501/?Cr=803;2014 Mazda Cx-5;;;;Bencina;111000;Automatica;9800000;Providencia;
CL-AD-13137457;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-3-1-6-v-bt/CL-AD-13137457/?Cr=804;2013 Mazda 3 1.6 V BT;MAZDA;MAZDA3;16;Bencina;185000;Manual;7950000;La Reina;
CL-AD-13977401;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-13977401/?Cr=805;2017 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;67000;Automatica;17900000;Concepcion; Bio Bio
CL-AD-14341033;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-3-sport/CL-AD-14341033/?Cr=806;2014 Mazda 3 Sport;;;;Bencina;125000;Manual;8500000;La Florida;
CL-AD-14382444;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14382444/?Cr=807;2013 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;105000;Automatica;10290000;Nunoa;
CL-AD-15758550;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-sport/CL-AD-15758550/?Cr=808;2017 Mazda 3 Sport;;;;Bencina;84000;Manual;11500000;Colina;
CL-AD-12651802;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-bt-50-2-2-dsl-manual-sdx-hi-rider-mm/CL-AD-12651802/?Cr=809;2020 Mazda Bt-50 2.2 DSL Manual SDX Hi Rider MM;MAZDA;BT-50;22;Diesel;20000;Manual;28500000;Concepcion; Bio Bio
CL-AD-12548375;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-3-2-0-manual-skyactiv-g-v/CL-AD-12548375/?Cr=810;2018 Mazda 3 2.0 Manual Skyactiv-G V;MAZDA;MAZDA3;20;Bencina;60000;Manual;15500000;Rengo; OHiggins
CL-AD-12972392;https://www.chileautos.cl/vehiculos/detalles/2009-mazda-3-1-6-v-srf/CL-AD-12972392/?Cr=811;2009 Mazda 3 1.6 V SRF;MAZDA;MAZDA3;16;Bencina;170000;Manual;5850000;Las Condes;
CL-AD-13735909;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-3/CL-AD-13735909/?Cr=812;2017 Mazda Cx-3;;;;Bencina;100000;Automatica;11290000;La Florida;
CL-AD-13449634;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-bt-50-2-2-dsl-sdx-4wd/CL-AD-13449634/?Cr=813;2015 Mazda Bt-50 2.2 DSL SDX 4WD;MAZDA;BT-50;22;Diesel;208000;Manual;16499000;Rauco; Maule
CL-AD-13238872;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-3-1-6-sport-v-bt/CL-AD-13238872/?Cr=814;2013 Mazda 3 1.6 Sport V BT;MAZDA;MAZDA3;16;Bencina;107000;Manual;8990000;Maipu;
CL-AD-13984267;https://www.chileautos.cl/vehiculos/detalles/1985-mazda-929/CL-AD-13984267/?Cr=815;1985 Mazda 929;;;;Bencina;240000;Automatica;6850000;Vina del Mar; Valparaiso
CL-AD-13789270;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-3-1-6-s/CL-AD-13789270/?Cr=816;2018 Mazda 3 1.6 S;MAZDA;MAZDA3;16;Bencina;72000;Manual;11450000;Santiago;
CL-AD-15171411;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-6-2-0-skyactiv-g-v-auto-cu/CL-AD-15171411/?Cr=817;2017 Mazda 6 2.0 Skyactiv-G V Auto CU;MAZDA;MAZDA6;20;Bencina;97000;Automatica;13000000;Pudahuel;
CL-AD-14164918;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14164918/?Cr=818;2015 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;74000;Automatica;14190000;Providencia;
CL-AD-13820040;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-sport/CL-AD-13820040/?Cr=819;2017 Mazda 3 Sport;;;;Bencina;85000;Manual;11890000;Las Condes;
CL-AD-14559667;https://www.chileautos.cl/vehiculos/detalles/2008-mazda-3-1-6-v-auto-srf/CL-AD-14559667/?Cr=820;2008 Mazda 3 1.6 V AUTO SRF;MAZDA;MAZDA3;16;Bencina;244000;Automatica;3990000;Macul;
CL-AD-13477618;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-3-sport/CL-AD-13477618/?Cr=821;2020 Mazda 3 Sport;;;;Bencina;17000;Manual;18500000;Curacavi;
CL-AD-13523313;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-3-2-0-gt-auto-skyactive-4wd/CL-AD-13523313/?Cr=822;2018 Mazda Cx-3 2.0 GT Auto Skyactive 4WD;MAZDA;CX-3;20;Bencina;37500;Automatica;18500000;Antofagasta; Antofagasta
CL-AD-15284252;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-6-2-0-skyactiv-g-v-auto-cu/CL-AD-15284252/?Cr=823;2015 Mazda 6 2.0 Skyactiv-G V Auto CU;MAZDA;MAZDA6;20;Bencina;115600;Automatica;10500000;Los Andes; Valparaiso
CL-AD-13707368;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-3/CL-AD-13707368/?Cr=824;2021 Mazda Cx-3;;;;Bencina;33000;Manual;16200000;Buin;
CL-AD-13740832;https://www.chileautos.cl/vehiculos/detalles/2011-mazda-3-sport/CL-AD-13740832/?Cr=825;2011 Mazda 3 Sport;;;;Bencina;159000;Manual;6690000;Vitacura;
CL-AD-13972840;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-3-2-0-skyactiv-g-v-auto/CL-AD-13972840/?Cr=826;2015 Mazda 3 2.0 Skyactiv-G V Auto;MAZDA;MAZDA3;20;Bencina;127000;Automatica;9500000;Quintero; Valparaiso
CL-AD-14937361;https://www.chileautos.cl/vehiculos/detalles/2007-mazda-3-2-0-r-at-ac-abs-srf/CL-AD-14937361/?Cr=827;2007 Mazda 3 2.0 R AT AC ABS SRF;MAZDA;MAZDA3;20;Bencina;160000;Automatica;5500000;Maipu;
CL-AD-13929571;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-6-2-0-skyactiv-g-le-auto/CL-AD-13929571/?Cr=828;2013 Mazda 6 2.0 Skyactiv-G LE Auto;MAZDA;MAZDA6;20;Bencina;112000;Automatica;8500000;Valdivia; Los Rios
CL-AD-14976941;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-6-2-0-skyactiv-g-v-auto/CL-AD-14976941/?Cr=829;2015 Mazda 6 2.0 Skyactiv-G V Auto;MAZDA;MAZDA6;20;Bencina;80500;Automatica;11900000;San Miguel;
CL-AD-15337409;https://www.chileautos.cl/vehiculos/detalles/2011-mazda-cx-9/CL-AD-15337409/?Cr=830;2011 Mazda Cx-9;;;;Bencina;100000;Automatica;10800000;Las Condes;
CL-AD-15829885;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-mx-5-2-0-manual-convertible/CL-AD-15829885/?Cr=831;2019 Mazda Mx-5 2.0 Manual Convertible;MAZDA;MX-5;20;Bencina;37500;Manual;21990000;Vitacura;
CL-AD-15522117;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-bt-50/CL-AD-15522117/?Cr=832;2017 Mazda Bt-50;;;;Bencina;72100;Manual;19800000;Lo Barnechea;
CL-AD-14562030;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-sport/CL-AD-14562030/?Cr=833;2019 Mazda 3 Sport;;;;Bencina;24000;Automatica;14000000;La Florida;
CL-AD-14846185;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-3-2-0-auto-skyactiv-g-v/CL-AD-14846185/?Cr=834;2022 Mazda 3 2.0 Auto Skyactiv-G V;MAZDA;MAZDA3;20;Bencina;8300;Automatica;18850000;Las Condes;
CL-AD-14341350;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-3-sport/CL-AD-14341350/?Cr=835;2013 Mazda 3 Sport;;;;Bencina;130000;Manual;8400000;La Calera; Valparaiso
CL-AD-14356471;https://www.chileautos.cl/vehiculos/detalles/2006-mazda-3-1-6-v-mt-ac-2ab-abs-sr/CL-AD-14356471/?Cr=836;2006 Mazda 3 1.6 V MT AC 2AB ABS SR;MAZDA;MAZDA3;16;Bencina;187700;Manual;4590000;Nunoa;
CL-AD-15560015;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-3-sport/CL-AD-15560015/?Cr=837;2012 Mazda 3 Sport;;;;Bencina;127000;Automatica;7500000;Las Condes;
CL-AD-14554481;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-6-2-2-skyactiv-d-gt-auto/CL-AD-14554481/?Cr=838;2017 Mazda 6 2.2 Skyactiv-D GT Auto;MAZDA;MAZDA6;22;Diesel;98000;Automatica;15100000;Lo Barnechea;
CL-AD-12014171;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5/CL-AD-12014171/?Cr=839;2015 Mazda Cx-5;;;;Bencina;79000;Manual;12200000;Santiago;
CL-AD-15071332;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-3-2-0-gt-auto-skyactive-4wd/CL-AD-15071332/?Cr=840;2019 Mazda Cx-3 2.0 GT Auto Skyactive 4WD;MAZDA;CX-3;20;Bencina;48000;Automatica;18400000;Lo Barnechea;
CL-AD-14754752;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-cx-7/CL-AD-14754752/?Cr=841;2013 Mazda Cx-7;;;;Bencina;143000;Automatica;8800000;Calama; Antofagasta
CL-AD-15142929;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-6-2-5-skyactiv-g-v-auto-ca/CL-AD-15142929/?Cr=842;2021 Mazda 6 2.5 Skyactiv-G V Auto CA;MAZDA;MAZDA6;25;Bencina;43000;Automatica;19250000;Penalolen;
CL-AD-14848003;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-1-6-s/CL-AD-14848003/?Cr=843;2019 Mazda 3 1.6 S;MAZDA;MAZDA3;16;Bencina;40000;Manual;11890000;Pudahuel;
CL-AD-15059405;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-5/CL-AD-15059405/?Cr=844;2018 Mazda 5;;;;Bencina;118000;Automatica;15500000;Nunoa;
CL-AD-15147848;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5-2-5-skyactiv-gt-auto-4wd/CL-AD-15147848/?Cr=845;2018 Mazda Cx-5 2.5 Skyactiv GT Auto 4WD;MAZDA;CX-5;25;Bencina;53000;Automatica;20950000;Vitacura;
CL-AD-15477810;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-6-2-5-skyactiv-g-gt-auto-wagon-gps/CL-AD-15477810/?Cr=846;2018 Mazda 6 2.5 Skyactiv-G GT Auto Wagon GPS;MAZDA;MAZDA6;25;Bencina;120000;Automatica;15600000;Santiago;
CL-AD-15238230;https://www.chileautos.cl/vehiculos/detalles/2011-mazda-cx-7-r-2wd/CL-AD-15238230/?Cr=847;2011 Mazda Cx-7 R 2WD;MAZDA;CX-7;25;Bencina;168000;Automatica;6200000;Recoleta;
CL-AD-15752963;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-15752963/?Cr=848;2018 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;45000;Automatica;18500000;San Miguel;
CL-AD-15389066;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-3-sport/CL-AD-15389066/?Cr=849;2014 Mazda 3 Sport;;;;Bencina;120000;Automatica;7500000;Maipu;
CL-AD-15454817;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-3-2-0-skyactiv-g-v-sr/CL-AD-15454817/?Cr=850;2015 Mazda 3 2.0 Skyactiv-G V SR;MAZDA;MAZDA3;20;Bencina;80000;Manual;8900000;Victoria; Araucania
CL-AD-15473377;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-3-2-0-r-auto-skyactive/CL-AD-15473377/?Cr=851;2017 Mazda Cx-3 2.0 R Auto Skyactive;MAZDA;CX-3;20;Bencina;101000;Automatica;12650000;Penaflor;
CL-AD-15555858;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-3-2-0-skyactiv-g-v-auto/CL-AD-15555858/?Cr=852;2014 Mazda 3 2.0 Skyactiv-G V Auto;MAZDA;MAZDA3;20;Bencina;150000;Automatica;8300000;Quilpue;
CL-AD-15768221;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto-4wd/CL-AD-15768221/?Cr=853;2016 Mazda Cx-5 2.0 Skyactiv R Auto 4WD;MAZDA;CX-5;20;Bencina;68000;Automatica;14000000;Vitacura;
CL-AD-15599192;https://www.chileautos.cl/vehiculos/detalles/2008-mazda-3-sport/CL-AD-15599192/?Cr=854;2008 Mazda 3 Sport;;;;Bencina;116000;Manual;6200000;Talca; Maule
CL-AD-15637964;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-2-1-5-v-skyactive-sport/CL-AD-15637964/?Cr=855;2017 Mazda 2 1.5 V Skyactive Sport;MAZDA;MAZDA2;15;Bencina;104000;Manual;9000000;Maipu;
CL-AD-15275720;https://www.chileautos.cl/vehiculos/detalles/2010-mazda-6-2-0-v-auto/CL-AD-15275720/?Cr=856;2010 Mazda 6 2.0 V Auto;MAZDA;MAZDA6;20;Bencina;192000;Automatica;6950000;La Serena; Coquimbo
CL-AD-15830437;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-3-1-6-s-auto/CL-AD-15830437/?Cr=857;2018 Mazda 3 1.6 S Auto;MAZDA;MAZDA3;16;Bencina;185000;Automatica;11000000;Nunoa;
CL-AD-15801434;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-0-skyactiv-r-auto-4wd/CL-AD-15801434/?Cr=858;2019 Mazda Cx-5 2.0 Skyactiv R Auto 4WD;MAZDA;CX-5;20;Bencina;46000;Automatica;18500000;La Reina;
CL-AD-15623538;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-bt-50-2-2-dsl-manual-sdx/CL-AD-15623538/?Cr=859;2017 Mazda Bt-50 2.2 DSL Manual SDX;MAZDA;BT-50;22;Diesel;99600;Manual;15700000;Rancagua; OHiggins
